key,student_geoid_hashed,student_state,nearest_campus_id,nearest_campus_hashed_geoid,nearest_campus_state,nearest_campus_distance
4219,a43882,NY,58,a13035,CT,27.775
1599,a21726,IL,16,a22078,IL,11.1211
2681,a30697,MD,15,a30451,MD,22.607
910,a13490,CT,57,a13101,CT,45.6509
3806,a42351,NJ,2,a42598,NJ,14.115
233,a11947,CO,30,a12127,CO,2.71135
5775,a63059,TX,11,a66091,TX,49.3194
951,a13558,CT,66,a13186,CT,49.2057
3137,a40980,NJ,67,a41808,NJ,33.1584
4352,a44860,NY,18,a46880,NY,22.6004
6209,a68952,VA,15,a30451,MD,22.607
3161,a41249,NJ,2,a42598,NJ,14.115
5076,a57193,PA,7,a57195,PA,29.2139
2813,a30888,MD,15,a30451,MD,22.607
4435,a45029,NY,18,a46880,NY,22.6004
1449,a21332,IL,16,a22078,IL,11.1211
3065,a40862,NJ,14,a40859,NJ,36.6716
2574,a30457,MD,15,a30451,MD,22.607
1216,a19041,GA,40,a18790,GA,45.353
5555,a61631,TN,17,a60354,TN,48.4827
890,a13464,CT,58,a13035,CT,27.775
4400,a44968,NY,18,a46880,NY,22.6004
2944,a31702,MA,66,a13186,CT,49.2057
1556,a21637,IL,16,a22078,IL,11.1211
793,a13297,CT,57,a13101,CT,45.6509
4416,a44995,NY,18,a46880,NY,22.6004
253,a11999,CO,30,a12127,CO,2.71135
5489,a61135,TN,17,a60354,TN,48.4827
217,a11922,CO,30,a12127,CO,2.71135
3103,a40907,NJ,14,a40859,NJ,36.6716
1014,a13663,CT,66,a13186,CT,49.2057
1446,a21328,IL,16,a22078,IL,11.1211
5496,a61144,TN,17,a60354,TN,48.4827
4837,a47136,NY,2,a42598,NJ,14.115
2265,a25081,IN,4,a24882,IN,49.0342
4836,a47135,NY,2,a42598,NJ,14.115
5085,a57222,PA,7,a57195,PA,29.2139
4585,a46193,NY,14,a40859,NJ,36.6716
5648,a62801,TX,11,a66091,TX,49.3194
3899,a42488,NJ,67,a41808,NJ,33.1584
1899,a22850,IL,16,a22078,IL,11.1211
3355,a41550,NJ,2,a42598,NJ,14.115
2354,a29865,MD,15,a30451,MD,22.607
1996,a24472,IN,4,a24882,IN,49.0342
5460,a61027,TN,17,a60354,TN,48.4827
409,a12400,CO,30,a12127,CO,2.71135
4550,a45811,NY,18,a46880,NY,22.6004
4312,a44663,NY,18,a46880,NY,22.6004
404,a12391,CO,30,a12127,CO,2.71135
1118,a18718,GA,40,a18790,GA,45.353
2027,a24521,IN,4,a24882,IN,49.0342
4458,a45352,NY,18,a46880,NY,22.6004
1920,a22983,IL,16,a22078,IL,11.1211
2538,a30394,MD,15,a30451,MD,22.607
3445,a41699,NJ,67,a41808,NJ,33.1584
119,a11780,CO,30,a12127,CO,2.71135
3532,a41855,NJ,67,a41808,NJ,33.1584
6026,a66030,TX,11,a66091,TX,49.3194
1945,a23234,IL,16,a22078,IL,11.1211
5589,a62522,TX,11,a66091,TX,49.3194
134,a11795,CO,30,a12127,CO,2.71135
5191,a57943,PA,5,a58089,PA,35.3072
125,a11786,CO,30,a12127,CO,2.71135
4726,a46733,NY,18,a46880,NY,22.6004
3778,a42256,NJ,67,a41808,NJ,33.1584
3082,a40882,NJ,14,a40859,NJ,36.6716
5571,a62490,TX,11,a66091,TX,49.3194
4886,a47199,NY,14,a40859,NJ,36.6716
1705,a22059,IL,16,a22078,IL,11.1211
4967,a47930,NY,18,a46880,NY,22.6004
5122,a57791,PA,5,a58089,PA,35.3072
3994,a42611,NJ,2,a42598,NJ,14.115
4995,a48023,NY,14,a40859,NJ,36.6716
4454,a45342,NY,18,a46880,NY,22.6004
635,a13109,CT,57,a13101,CT,45.6509
3776,a42253,NJ,67,a41808,NJ,33.1584
2275,a25091,IN,4,a24882,IN,49.0342
2659,a30634,MD,15,a30451,MD,22.607
612,a13084,CT,57,a13101,CT,45.6509
5872,a63272,TX,11,a66091,TX,49.3194
5475,a61112,TN,17,a60354,TN,48.4827
3235,a41331,NJ,2,a42598,NJ,14.115
4434,a45028,NY,18,a46880,NY,22.6004
5158,a57877,PA,5,a58089,PA,35.3072
4710,a46683,NY,18,a46880,NY,22.6004
5319,a60328,TN,17,a60354,TN,48.4827
908,a13488,CT,57,a13101,CT,45.6509
3243,a41339,NJ,67,a41808,NJ,33.1584
3892,a42481,NJ,67,a41808,NJ,33.1584
3312,a41430,NJ,2,a42598,NJ,14.115
3157,a41129,NJ,5,a58089,PA,35.3072
4568,a45863,NY,14,a40859,NJ,36.6716
836,a13375,CT,66,a13186,CT,49.2057
3,a11624,CO,30,a12127,CO,2.71135
1752,a22137,IL,16,a22078,IL,11.1211
4763,a46906,NY,18,a46880,NY,22.6004
3704,a42117,NJ,14,a40859,NJ,36.6716
679,a13160,CT,66,a13186,CT,49.2057
3347,a41537,NJ,2,a42598,NJ,14.115
5667,a62844,TX,11,a66091,TX,49.3194
1772,a22186,IL,16,a22078,IL,11.1211
3009,a40788,NJ,14,a40859,NJ,36.6716
2021,a24509,IN,4,a24882,IN,49.0342
6106,a66141,TX,11,a66091,TX,49.3194
2030,a24525,IN,4,a24882,IN,49.0342
3773,a42248,NJ,67,a41808,NJ,33.1584
5381,a60431,TN,17,a60354,TN,48.4827
5060,a56716,PA,5,a58089,PA,35.3072
5316,a60268,TN,17,a60354,TN,48.4827
4358,a44884,NY,2,a42598,NJ,14.115
5044,a56581,PA,5,a58089,PA,35.3072
3512,a41833,NJ,67,a41808,NJ,33.1584
3842,a42393,NJ,14,a40859,NJ,36.6716
810,a13335,CT,57,a13101,CT,45.6509
5113,a57688,PA,7,a57195,PA,29.2139
4379,a44932,NY,18,a46880,NY,22.6004
2499,a30249,MD,15,a30451,MD,22.607
767,a13266,CT,57,a13101,CT,45.6509
29,a11650,CO,30,a12127,CO,2.71135
355,a12145,CO,30,a12127,CO,2.71135
2495,a30220,MD,15,a30451,MD,22.607
878,a13442,CT,58,a13035,CT,27.775
2390,a29919,MD,15,a30451,MD,22.607
2419,a29977,MD,15,a30451,MD,22.607
5985,a65947,TX,11,a66091,TX,49.3194
484,a12582,CO,30,a12127,CO,2.71135
5,a11626,CO,30,a12127,CO,2.71135
3467,a41747,NJ,5,a58089,PA,35.3072
4408,a44981,NY,2,a42598,NJ,14.115
154,a11820,CO,30,a12127,CO,2.71135
1150,a18791,GA,40,a18790,GA,45.353
101,a11741,CO,30,a12127,CO,2.71135
4460,a45358,NY,18,a46880,NY,22.6004
3152,a41053,NJ,5,a58089,PA,35.3072
88,a11714,CO,30,a12127,CO,2.71135
3814,a42361,NJ,14,a40859,NJ,36.6716
3701,a42113,NJ,14,a40859,NJ,36.6716
1022,a13673,CT,66,a13186,CT,49.2057
2450,a30061,MD,15,a30451,MD,22.607
4586,a46194,NY,14,a40859,NJ,36.6716
4412,a44986,NY,67,a41808,NJ,33.1584
5933,a65070,TX,11,a66091,TX,49.3194
2217,a25013,IN,4,a24882,IN,49.0342
5981,a65931,TX,11,a66091,TX,49.3194
5978,a65924,TX,11,a66091,TX,49.3194
6030,a66040,TX,11,a66091,TX,49.3194
5039,a56349,PA,5,a58089,PA,35.3072
109,a11758,CO,30,a12127,CO,2.71135
223,a11929,CO,30,a12127,CO,2.71135
3434,a41666,NJ,2,a42598,NJ,14.115
4175,a43545,NY,18,a46880,NY,22.6004
1359,a19711,GA,40,a18790,GA,45.353
4695,a46623,NY,2,a42598,NJ,14.115
2449,a30054,MD,15,a30451,MD,22.607
2807,a30881,MD,15,a30451,MD,22.607
4560,a45837,NY,18,a46880,NY,22.6004
40,a11663,CO,30,a12127,CO,2.71135
1159,a18806,GA,40,a18790,GA,45.353
2758,a30813,MD,15,a30451,MD,22.607
4284,a44542,NY,18,a46880,NY,22.6004
4402,a44971,NY,18,a46880,NY,22.6004
5440,a61005,TN,17,a60354,TN,48.4827
2108,a24868,IN,4,a24882,IN,49.0342
6163,a66238,TX,11,a66091,TX,49.3194
1919,a22972,IL,16,a22078,IL,11.1211
4880,a47187,NY,14,a40859,NJ,36.6716
451,a12461,CO,30,a12127,CO,2.71135
4907,a47463,NY,18,a46880,NY,22.6004
3063,a40860,NJ,14,a40859,NJ,36.6716
3525,a41848,NJ,2,a42598,NJ,14.115
1829,a22344,IL,16,a22078,IL,11.1211
3933,a42536,NJ,14,a40859,NJ,36.6716
1608,a21739,IL,16,a22078,IL,11.1211
4308,a44632,NY,2,a42598,NJ,14.115
4196,a43586,NY,14,a40859,NJ,36.6716
1714,a22070,IL,16,a22078,IL,11.1211
6146,a66214,TX,11,a66091,TX,49.3194
432,a12433,CO,30,a12127,CO,2.71135
1423,a21289,IL,16,a22078,IL,11.1211
5290,a58110,PA,5,a58089,PA,35.3072
4648,a46380,NY,18,a46880,NY,22.6004
3891,a42480,NJ,67,a41808,NJ,33.1584
3888,a42476,NJ,67,a41808,NJ,33.1584
578,a13022,CT,58,a13035,CT,27.775
5973,a65908,TX,11,a66091,TX,49.3194
5356,a60383,TN,17,a60354,TN,48.4827
1191,a18853,GA,40,a18790,GA,45.353
4931,a47727,NY,14,a40859,NJ,36.6716
6098,a66130,TX,11,a66091,TX,49.3194
2226,a25032,IN,4,a24882,IN,49.0342
1345,a19610,GA,40,a18790,GA,45.353
3634,a41989,NJ,67,a41808,NJ,33.1584
5209,a57987,PA,5,a58089,PA,35.3072
3311,a41428,NJ,2,a42598,NJ,14.115
5640,a62778,TX,11,a66091,TX,49.3194
3618,a41964,NJ,2,a42598,NJ,14.115
1145,a18776,GA,40,a18790,GA,45.353
3273,a41372,NJ,2,a42598,NJ,14.115
4503,a45502,NY,18,a46880,NY,22.6004
2325,a25437,IN,4,a24882,IN,49.0342
1307,a19424,GA,40,a18790,GA,45.353
5321,a60330,TN,17,a60354,TN,48.4827
4374,a44920,NY,2,a42598,NJ,14.115
1614,a21764,IL,16,a22078,IL,11.1211
2396,a29930,MD,15,a30451,MD,22.607
351,a12138,CO,30,a12127,CO,2.71135
2151,a24928,IN,4,a24882,IN,49.0342
1542,a21612,IL,16,a22078,IL,11.1211
5174,a57920,PA,5,a58089,PA,35.3072
3918,a42515,NJ,2,a42598,NJ,14.115
3072,a40870,NJ,14,a40859,NJ,36.6716
2345,a29849,MD,15,a30451,MD,22.607
2040,a24535,IN,4,a24882,IN,49.0342
2085,a24733,IN,16,a22078,IL,11.1211
4854,a47158,NY,14,a40859,NJ,36.6716
1613,a21756,IL,16,a22078,IL,11.1211
3398,a41613,NJ,2,a42598,NJ,14.115
3963,a42580,NJ,2,a42598,NJ,14.115
4510,a45573,NY,18,a46880,NY,22.6004
2521,a30317,MD,15,a30451,MD,22.607
5783,a63069,TX,11,a66091,TX,49.3194
334,a12115,CO,30,a12127,CO,2.71135
1297,a19408,GA,40,a18790,GA,45.353
3096,a40896,NJ,14,a40859,NJ,36.6716
2849,a31105,MD,15,a30451,MD,22.607
5365,a60398,TN,17,a60354,TN,48.4827
726,a13214,CT,66,a13186,CT,49.2057
2853,a31136,MD,15,a30451,MD,22.607
4542,a45781,NY,2,a42598,NJ,14.115
4961,a47911,NY,18,a46880,NY,22.6004
6064,a66082,TX,11,a66091,TX,49.3194
1978,a24215,IN,4,a24882,IN,49.0342
491,a12800,CO,30,a12127,CO,2.71135
1120,a18720,GA,40,a18790,GA,45.353
2928,a31679,MA,66,a13186,CT,49.2057
4051,a42677,NJ,7,a57195,PA,29.2139
4410,a44983,NY,18,a46880,NY,22.6004
4637,a46346,NY,18,a46880,NY,22.6004
5010,a48078,NY,14,a40859,NJ,36.6716
6037,a66048,TX,11,a66091,TX,49.3194
2403,a29938,MD,15,a30451,MD,22.607
144,a11807,CO,30,a12127,CO,2.71135
1889,a22676,IL,16,a22078,IL,11.1211
3306,a41416,NJ,2,a42598,NJ,14.115
1137,a18753,GA,40,a18790,GA,45.353
1285,a19368,GA,40,a18790,GA,45.353
4088,a43345,NY,18,a46880,NY,22.6004
3523,a41846,NJ,2,a42598,NJ,14.115
4152,a43483,NY,2,a42598,NJ,14.115
3424,a41654,NJ,2,a42598,NJ,14.115
1050,a13928,DC,15,a30451,MD,22.607
5685,a62872,TX,11,a66091,TX,49.3194
4622,a46246,NY,14,a40859,NJ,36.6716
3789,a42295,NJ,67,a41808,NJ,33.1584
912,a13494,CT,57,a13101,CT,45.6509
3683,a42086,NJ,2,a42598,NJ,14.115
5309,a60261,TN,17,a60354,TN,48.4827
4349,a44845,NY,18,a46880,NY,22.6004
574,a13010,CT,58,a13035,CT,27.775
1479,a21402,IL,16,a22078,IL,11.1211
1630,a21834,IL,16,a22078,IL,11.1211
3158,a41238,NJ,5,a58089,PA,35.3072
3817,a42364,NJ,2,a42598,NJ,14.115
4942,a47882,NY,14,a40859,NJ,36.6716
378,a12180,CO,30,a12127,CO,2.71135
3195,a41288,NJ,2,a42598,NJ,14.115
1544,a21617,IL,16,a22078,IL,11.1211
5416,a60501,TN,17,a60354,TN,48.4827
5000,a48057,NY,14,a40859,NJ,36.6716
161,a11827,CO,30,a12127,CO,2.71135
5269,a58073,PA,5,a58089,PA,35.3072
2189,a24978,IN,4,a24882,IN,49.0342
4420,a45002,NY,2,a42598,NJ,14.115
285,a12052,CO,30,a12127,CO,2.71135
44,a11667,CO,30,a12127,CO,2.71135
5045,a56600,PA,5,a58089,PA,35.3072
5104,a57563,PA,5,a58089,PA,35.3072
6084,a66108,TX,11,a66091,TX,49.3194
369,a12169,CO,30,a12127,CO,2.71135
1412,a21272,IL,16,a22078,IL,11.1211
3624,a41974,NJ,2,a42598,NJ,14.115
1162,a18812,GA,40,a18790,GA,45.353
1424,a21291,IL,16,a22078,IL,11.1211
1756,a22141,IL,16,a22078,IL,11.1211
1506,a21461,IL,16,a22078,IL,11.1211
4713,a46686,NY,2,a42598,NJ,14.115
4711,a46684,NY,18,a46880,NY,22.6004
786,a13288,CT,66,a13186,CT,49.2057
3468,a41751,NH,67,a41808,NJ,33.1584
5988,a65953,TX,11,a66091,TX,49.3194
2639,a30595,MD,15,a30451,MD,22.607
3404,a41620,NJ,2,a42598,NJ,14.115
5083,a57218,PA,5,a58089,PA,35.3072
3937,a42544,NJ,14,a40859,NJ,36.6716
820,a13351,CT,66,a13186,CT,49.2057
2540,a30411,MD,15,a30451,MD,22.607
4669,a46514,NY,18,a46880,NY,22.6004
5635,a62756,TX,11,a66091,TX,49.3194
3038,a40828,NJ,14,a40859,NJ,36.6716
3373,a41571,NJ,2,a42598,NJ,14.115
3390,a41602,NJ,2,a42598,NJ,14.115
1885,a22665,IL,16,a22078,IL,11.1211
728,a13216,CT,57,a13101,CT,45.6509
2927,a31678,MA,66,a13186,CT,49.2057
4193,a43580,NY,18,a46880,NY,22.6004
3274,a41373,NJ,2,a42598,NJ,14.115
5355,a60381,TN,17,a60354,TN,48.4827
1382,a21116,IL,16,a22078,IL,11.1211
4373,a44916,NY,2,a42598,NJ,14.115
660,a13139,CT,57,a13101,CT,45.6509
3952,a42568,NJ,2,a42598,NJ,14.115
4248,a44353,NY,18,a46880,NY,22.6004
1427,a21299,IL,16,a22078,IL,11.1211
3444,a41697,NJ,67,a41808,NJ,33.1584
3605,a41945,NJ,67,a41808,NJ,33.1584
2696,a30716,MD,15,a30451,MD,22.607
6178,a66869,TX,11,a66091,TX,49.3194
2823,a30908,MD,15,a30451,MD,22.607
4078,a43329,NY,2,a42598,NJ,14.115
3711,a42128,NJ,2,a42598,NJ,14.115
2809,a30883,MD,15,a30451,MD,22.607
3459,a41730,NJ,5,a58089,PA,35.3072
5053,a56641,PA,5,a58089,PA,35.3072
5684,a62871,TX,11,a66091,TX,49.3194
2890,a31301,MA,57,a13101,CT,45.6509
2236,a25046,IN,4,a24882,IN,49.0342
1791,a22241,IL,16,a22078,IL,11.1211
5595,a62546,TX,11,a66091,TX,49.3194
490,a12794,CO,30,a12127,CO,2.71135
2826,a30947,MD,15,a30451,MD,22.607
197,a11883,CO,30,a12127,CO,2.71135
176,a11849,CO,30,a12127,CO,2.71135
599,a13056,CT,58,a13035,CT,27.775
1176,a18833,GA,40,a18790,GA,45.353
1711,a22065,IL,16,a22078,IL,11.1211
4291,a44579,NY,67,a41808,NJ,33.1584
459,a12475,CO,30,a12127,CO,2.71135
5029,a56027,PA,5,a58089,PA,35.3072
5212,a57990,PA,5,a58089,PA,35.3072
3245,a41341,NJ,2,a42598,NJ,14.115
2314,a25284,IN,4,a24882,IN,49.0342
271,a12025,CO,30,a12127,CO,2.71135
4185,a43566,NY,18,a46880,NY,22.6004
5251,a58049,PA,5,a58089,PA,35.3072
5533,a61580,TN,17,a60354,TN,48.4827
2225,a25031,IN,4,a24882,IN,49.0342
1477,a21388,IL,16,a22078,IL,11.1211
1451,a21334,IL,16,a22078,IL,11.1211
1540,a21607,IL,16,a22078,IL,11.1211
3417,a41639,NJ,14,a40859,NJ,36.6716
31,a11652,CO,30,a12127,CO,2.71135
695,a13176,CT,66,a13186,CT,49.2057
2427,a29989,MD,15,a30451,MD,22.607
1892,a22830,IL,16,a22078,IL,11.1211
166,a11832,CO,30,a12127,CO,2.71135
2263,a25079,IN,4,a24882,IN,49.0342
3972,a42589,NJ,2,a42598,NJ,14.115
4438,a45032,NY,18,a46880,NY,22.6004
1947,a23833,IL,16,a22078,IL,11.1211
449,a12456,CO,30,a12127,CO,2.71135
1463,a21357,IL,16,a22078,IL,11.1211
4482,a45417,NY,18,a46880,NY,22.6004
7,a11628,CO,30,a12127,CO,2.71135
4071,a43307,NY,14,a40859,NJ,36.6716
4437,a45031,NY,2,a42598,NJ,14.115
1504,a21454,IL,16,a22078,IL,11.1211
2841,a31071,MD,15,a30451,MD,22.607
5540,a61605,TN,17,a60354,TN,48.4827
2391,a29921,MD,15,a30451,MD,22.607
4951,a47896,NY,18,a46880,NY,22.6004
216,a11921,CO,30,a12127,CO,2.71135
4139,a43459,NY,18,a46880,NY,22.6004
1968,a23955,IL,16,a22078,IL,11.1211
3527,a41850,NJ,67,a41808,NJ,33.1584
5696,a62923,TX,11,a66091,TX,49.3194
104,a11753,CO,30,a12127,CO,2.71135
3652,a42021,NJ,67,a41808,NJ,33.1584
349,a12135,CO,30,a12127,CO,2.71135
704,a13185,CT,66,a13186,CT,49.2057
3303,a41413,NJ,2,a42598,NJ,14.115
5996,a65968,TX,11,a66091,TX,49.3194
2954,a31720,MA,66,a13186,CT,49.2057
4832,a47128,NY,2,a42598,NJ,14.115
5600,a62585,TX,11,a66091,TX,49.3194
5603,a62594,TX,11,a66091,TX,49.3194
2208,a25000,IN,4,a24882,IN,49.0342
182,a11857,CO,30,a12127,CO,2.71135
2300,a25170,IN,4,a24882,IN,49.0342
4338,a44789,NY,18,a46880,NY,22.6004
607,a13077,CT,18,a46880,NY,22.6004
3004,a40783,NJ,67,a41808,NJ,33.1584
1941,a23226,IL,16,a22078,IL,11.1211
5821,a63140,TX,11,a66091,TX,49.3194
3985,a42602,NJ,2,a42598,NJ,14.115
4866,a47172,NY,14,a40859,NJ,36.6716
834,a13370,CT,57,a13101,CT,45.6509
5234,a58030,PA,5,a58089,PA,35.3072
4768,a46937,NY,18,a46880,NY,22.6004
5693,a62914,TX,11,a66091,TX,49.3194
2175,a24962,IN,4,a24882,IN,49.0342
5787,a63074,TX,11,a66091,TX,49.3194
6024,a66026,TX,11,a66091,TX,49.3194
3489,a41803,NJ,67,a41808,NJ,33.1584
3305,a41415,NJ,2,a42598,NJ,14.115
3060,a40856,NJ,14,a40859,NJ,36.6716
4419,a45000,NY,18,a46880,NY,22.6004
3310,a41424,NJ,2,a42598,NJ,14.115
1633,a21862,IL,16,a22078,IL,11.1211
4401,a44970,NY,18,a46880,NY,22.6004
5550,a61622,TN,17,a60354,TN,48.4827
4057,a42689,NJ,67,a41808,NJ,33.1584
4054,a42685,NJ,2,a42598,NJ,14.115
1431,a21309,IL,16,a22078,IL,11.1211
4618,a46239,NY,14,a40859,NJ,36.6716
3658,a42034,NJ,2,a42598,NJ,14.115
6109,a66144,TX,11,a66091,TX,49.3194
1833,a22363,IL,16,a22078,IL,11.1211
3276,a41376,NJ,2,a42598,NJ,14.115
4111,a43385,NY,18,a46880,NY,22.6004
2017,a24505,IN,4,a24882,IN,49.0342
4126,a43417,NY,18,a46880,NY,22.6004
2905,a31645,MA,66,a13186,CT,49.2057
3214,a41307,NJ,2,a42598,NJ,14.115
4561,a45838,NY,18,a46880,NY,22.6004
4045,a42671,NJ,67,a41808,NJ,33.1584
45,a11668,CO,30,a12127,CO,2.71135
3114,a40922,NJ,14,a40859,NJ,36.6716
3780,a42266,NJ,67,a41808,NJ,33.1584
2481,a30185,MD,15,a30451,MD,22.607
3604,a41943,NJ,67,a41808,NJ,33.1584
3353,a41548,NJ,14,a40859,NJ,36.6716
2559,a30439,MD,15,a30451,MD,22.607
2678,a30694,MD,15,a30451,MD,22.607
4190,a43576,NY,2,a42598,NJ,14.115
5984,a65946,TX,11,a66091,TX,49.3194
3309,a41423,NJ,2,a42598,NJ,14.115
5291,a58119,PA,5,a58089,PA,35.3072
617,a13089,CT,57,a13101,CT,45.6509
124,a11785,CO,30,a12127,CO,2.71135
3494,a41808,NJ,67,a41808,NJ,33.1584
4964,a47922,NY,18,a46880,NY,22.6004
4882,a47190,NY,14,a40859,NJ,36.6716
1774,a22190,IL,16,a22078,IL,11.1211
5782,a63068,TX,11,a66091,TX,49.3194
1042,a13702,CT,66,a13186,CT,49.2057
2343,a29847,MD,15,a30451,MD,22.607
4506,a45528,NY,18,a46880,NY,22.6004
5257,a58057,PA,5,a58089,PA,35.3072
3314,a41432,NJ,2,a42598,NJ,14.115
1333,a19578,GA,40,a18790,GA,45.353
560,a12985,CT,58,a13035,CT,27.775
2129,a24895,IN,4,a24882,IN,49.0342
582,a13028,CT,58,a13035,CT,27.775
796,a13300,CT,66,a13186,CT,49.2057
5401,a60474,TN,17,a60354,TN,48.4827
3836,a42386,NJ,2,a42598,NJ,14.115
3231,a41327,NJ,2,a42598,NJ,14.115
3485,a41798,NJ,2,a42598,NJ,14.115
1152,a18798,GA,40,a18790,GA,45.353
4980,a47972,NY,18,a46880,NY,22.6004
2522,a30318,MD,15,a30451,MD,22.607
1347,a19619,GA,40,a18790,GA,45.353
5694,a62915,TX,11,a66091,TX,49.3194
5064,a57155,PA,7,a57195,PA,29.2139
4748,a46872,NY,18,a46880,NY,22.6004
2832,a31040,MD,15,a30451,MD,22.607
2234,a25043,IN,4,a24882,IN,49.0342
4304,a44620,NY,2,a42598,NJ,14.115
3947,a42561,NJ,14,a40859,NJ,36.6716
849,a13393,CT,58,a13035,CT,27.775
2143,a24916,IN,4,a24882,IN,49.0342
5299,a58146,PA,14,a40859,NJ,36.6716
4673,a46532,NY,18,a46880,NY,22.6004
4941,a47880,NY,18,a46880,NY,22.6004
5382,a60432,TN,17,a60354,TN,48.4827
633,a13107,CT,57,a13101,CT,45.6509
1762,a22156,IL,16,a22078,IL,11.1211
323,a12104,CO,30,a12127,CO,2.71135
3770,a42242,NJ,2,a42598,NJ,14.115
1491,a21426,IL,16,a22078,IL,11.1211
3797,a42342,NJ,2,a42598,NJ,14.115
3986,a42603,NJ,2,a42598,NJ,14.115
5904,a63412,TX,11,a66091,TX,49.3194
4474,a45390,NY,18,a46880,NY,22.6004
6035,a66045,TX,11,a66091,TX,49.3194
1230,a19067,GA,40,a18790,GA,45.353
3648,a42014,NJ,67,a41808,NJ,33.1584
3939,a42546,NJ,14,a40859,NJ,36.6716
4856,a47160,NY,14,a40859,NJ,36.6716
2680,a30696,MD,15,a30451,MD,22.607
3862,a42415,NJ,14,a40859,NJ,36.6716
1244,a19127,GA,40,a18790,GA,45.353
1383,a21117,IL,16,a22078,IL,11.1211
4443,a45045,NY,18,a46880,NY,22.6004
3610,a41951,NJ,2,a42598,NJ,14.115
5718,a62974,TX,11,a66091,TX,49.3194
6096,a66128,TX,11,a66091,TX,49.3194
1388,a21124,IL,16,a22078,IL,11.1211
4151,a43481,NY,18,a46880,NY,22.6004
3216,a41309,NJ,2,a42598,NJ,14.115
1532,a21573,IL,16,a22078,IL,11.1211
4852,a47156,NY,14,a40859,NJ,36.6716
4580,a46187,NY,14,a40859,NJ,36.6716
281,a12046,CO,30,a12127,CO,2.71135
3913,a42505,NJ,2,a42598,NJ,14.115
3775,a42251,NJ,2,a42598,NJ,14.115
2625,a30577,MD,15,a30451,MD,22.607
3017,a40800,NJ,14,a40859,NJ,36.6716
2933,a31686,MA,66,a13186,CT,49.2057
494,a12808,CO,30,a12127,CO,2.71135
447,a12453,CO,30,a12127,CO,2.71135
4272,a44492,NY,18,a46880,NY,22.6004
3302,a41412,NJ,2,a42598,NJ,14.115
1069,a14054,DC,15,a30451,MD,22.607
3419,a41646,NJ,2,a42598,NJ,14.115
6091,a66117,TX,11,a66091,TX,49.3194
6063,a66081,TX,11,a66091,TX,49.3194
2313,a25283,IN,4,a24882,IN,49.0342
408,a12398,CO,30,a12127,CO,2.71135
3874,a42430,NJ,14,a40859,NJ,36.6716
3412,a41628,NJ,2,a42598,NJ,14.115
103,a11751,CO,30,a12127,CO,2.71135
3254,a41351,NJ,2,a42598,NJ,14.115
4277,a44521,NY,18,a46880,NY,22.6004
4567,a45861,NY,18,a46880,NY,22.6004
1350,a19622,GA,40,a18790,GA,45.353
5459,a61025,TN,17,a60354,TN,48.4827
4526,a45668,NY,18,a46880,NY,22.6004
97,a11737,CO,30,a12127,CO,2.71135
2513,a30297,MD,15,a30451,MD,22.607
4243,a44336,NY,18,a46880,NY,22.6004
3545,a41869,NJ,67,a41808,NJ,33.1584
6015,a66011,TX,11,a66091,TX,49.3194
2516,a30307,MD,15,a30451,MD,22.607
1643,a21892,IL,16,a22078,IL,11.1211
3673,a42067,NJ,2,a42598,NJ,14.115
2273,a25089,IN,4,a24882,IN,49.0342
2664,a30642,MD,15,a30451,MD,22.607
5944,a65097,TX,11,a66091,TX,49.3194
2732,a30775,MD,15,a30451,MD,22.607
6072,a66093,TX,11,a66091,TX,49.3194
2872,a31183,MD,15,a30451,MD,22.607
2962,a31743,MA,66,a13186,CT,49.2057
2995,a40770,NJ,14,a40859,NJ,36.6716
5689,a62883,TX,11,a66091,TX,49.3194
4884,a47194,NY,14,a40859,NJ,36.6716
987,a13628,CT,66,a13186,CT,49.2057
590,a13038,CT,58,a13035,CT,27.775
787,a13289,CT,66,a13186,CT,49.2057
3369,a41567,NJ,2,a42598,NJ,14.115
5138,a57825,PA,5,a58089,PA,35.3072
1671,a21972,IL,16,a22078,IL,11.1211
3548,a41872,NJ,67,a41808,NJ,33.1584
2137,a24905,IN,4,a24882,IN,49.0342
1695,a22049,IL,16,a22078,IL,11.1211
1674,a21986,IL,16,a22078,IL,11.1211
5056,a56649,PA,5,a58089,PA,35.3072
3332,a41483,NJ,5,a58089,PA,35.3072
5303,a58730,RI,66,a13186,CT,49.2057
1546,a21619,IL,16,a22078,IL,11.1211
6205,a68639,VA,15,a30451,MD,22.607
6136,a66202,TX,11,a66091,TX,49.3194
828,a13362,CT,57,a13101,CT,45.6509
4231,a43922,NY,14,a40859,NJ,36.6716
3609,a41949,NJ,67,a41808,NJ,33.1584
1084,a18396,GA,40,a18790,GA,45.353
783,a13284,CT,66,a13186,CT,49.2057
5413,a60497,TN,17,a60354,TN,48.4827
2602,a30516,MD,15,a30451,MD,22.607
4693,a46610,NY,18,a46880,NY,22.6004
1893,a22832,IL,16,a22078,IL,11.1211
4788,a47059,NY,2,a42598,NJ,14.115
2139,a24909,IN,4,a24882,IN,49.0342
5241,a58037,PA,5,a58089,PA,35.3072
6065,a66083,TX,11,a66091,TX,49.3194
826,a13359,CT,57,a13101,CT,45.6509
1715,a22071,IL,16,a22078,IL,11.1211
4432,a45023,NY,18,a46880,NY,22.6004
4481,a45412,NY,18,a46880,NY,22.6004
